step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
22,bot4,1,0.087000,0,0,22,22,-0.826311,3.642331,0.000000
22,bot5,1,0.071000,0,0,22,22,-0.155494,3.614303,0.000000
22,bot6,1,0.040000,0,0,22,22,0.030353,3.740772,0.000000
22,bot7,1,0.040000,0,0,22,22,0.130158,3.957098,0.000000
22,bot8,1,0.045000,0,0,22,22,-0.207822,3.902479,0.000000
22,bot9,1,0.049000,0,0,22,22,0.338238,3.178705,0.000000
23,bot0,1,0.075000,0,0,23,23,-0.558052,3.207900,0.000000
23,bot1,1,0.069000,0,0,23,23,0.224080,3.633682,0.000000
23,bot2,1,0.052000,0,0,23,23,0.430142,4.029267,0.000000
23,bot3,1,0.107000,0,0,23,23,-0.189434,3.177411,0.000000
23,bot4,1,0.060000,0,0,23,23,-0.832394,3.650180,0.000000
23,bot5,1,0.124000,0,0,23,23,-0.158323,3.623799,0.000000
23,bot6,1,0.049000,0,0,23,23,0.034443,3.749803,0.000000
23,bot7,1,0.043000,0,0,23,23,0.126203,3.966186,0.000000
23,bot8,1,0.047000,0,0,23,23,-0.206069,3.912228,0.000000
23,bot9,1,0.045000,0,0,23,23,0.339746,3.188495,0.000000
24,bot0,1,0.039000,0,0,24,24,-0.550857,3.214740,0.000000
24,bot1,1,0.120000,0,0,24,24,0.225375,3.643502,0.000000
24,bot2,1,0.050000,0,0,24,24,0.423274,4.036430,0.000000
24,bot3,1,0.123000,0,0,24,24,-0.186467,3.186864,0.000000
24,bot4,1,0.058000,0,0,24,24,-0.837964,3.658395,0.000000
24,bot5,1,0.070000,0,0,24,24,-0.160911,3.633363,0.000000
24,bot6,1,0.051000,0,0,24,24,0.038190,3.758981,0.000000
24,bot7,1,0.053000,0,0,24,24,0.122562,3.975402,0.000000
24,bot8,1,0.040000,0,0,24,24,-0.204317,3.921977,0.000000
24,bot9,1,0.077000,0,0,24,24,0.341095,3.198309,0.000000
25,bot0,1,0.043000,0,0,25,25,-0.544077,3.221987,0.000000
25,bot1,1,0.137000,0,0,25,25,0.226671,3.653322,0.000000
25,bot2,1,0.049000,0,0,25,25,0.416815,4.043965,0.000000
25,bot3,1,0.117000,0,0,25,25,-0.183710,3.196380,0.000000
25,bot4,1,0.055000,0,0,25,25,-0.843045,3.666919,0.000000
25,bot5,1,0.115000,0,0,25,25,-0.163277,3.642983,0.000000
25,bot6,1,0.046000,0,0,25,25,0.041616,3.768281,0.000000
25,bot7,1,0.045000,0,0,25,25,0.119190,3.984720,0.000000
25,bot8,1,0.045000,0,0,25,25,-0.202564,3.931725,0.000000
25,bot9,1,0.041000,0,0,25,25,0.342297,3.208141,0.000000
26,bot0,1,0.074000,0,0,26,26,-0.537700,3.229587,0.000000
26,bot1,1,0.108000,0,0,26,26,0.227966,3.663143,0.000000
26,bot2,1,0.046000,0,0,26,26,0.410780,4.051840,0.000000
26,bot3,1,0.129000,0,0,26,26,-0.181149,3.205949,0.000000
26,bot4,1,0.062000,0,0,26,26,-0.847659,3.675701,0.000000
26,bot5,1,0.126000,0,0,26,26,-0.165436,3.652651,0.000000
26,bot6,1,0.029000,0,0,26,26,0.044747,3.777683,0.000000
26,bot7,1,0.034000,0,0,26,26,0.116081,3.994129,0.000000
26,bot8,1,0.041000,0,0,26,26,-0.200811,3.941474,0.000000
26,bot9,1,0.023000,0,0,26,26,0.343471,3.217977,0.000000
27,bot0,1,0.055000,0,0,27,27,-0.531709,3.237492,0.000000
27,bot1,1,0.116000,0,0,27,27,0.229262,3.672963,0.000000
27,bot2,1,0.053000,0,0,27,27,0.405159,4.060009,0.000000
27,bot3,1,0.117000,0,0,27,27,-0.178768,3.215565,0.000000
27,bot4,1,0.047000,0,0,27,27,-0.851832,3.684698,0.000000
