step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
25,bot5,1,0.000000,0,0,25,25,-0.169652,3.646823,0.000000
25,bot6,1,0.000000,0,0,25,25,0.048600,3.760205,0.000000
25,bot7,1,0.000000,0,0,25,25,0.111778,3.979597,0.000000
25,bot8,1,0.000000,0,0,25,25,-0.195805,3.938895,0.000000
25,bot9,1,0.000000,0,0,25,25,0.345510,3.215300,0.000000
26,bot0,1,0.000000,0,0,26,26,-0.549361,3.219307,0.000000
26,bot1,1,0.000000,0,0,26,26,0.230197,3.671705,0.000000
26,bot2,1,0.000000,0,0,26,26,0.421710,4.040903,0.000000
26,bot3,1,0.000000,0,0,26,26,-0.186817,3.205083,0.000000
26,bot4,1,0.000000,0,0,26,26,-0.838756,3.662143,0.000000
26,bot5,1,0.000000,0,0,26,26,-0.171534,3.656548,0.000000
26,bot6,1,0.000000,0,0,26,26,0.051639,3.769637,0.000000
26,bot7,1,0.000000,0,0,26,26,0.108779,3.989041,0.000000
26,bot8,1,0.000000,0,0,26,26,-0.194060,3.948645,0.000000
26,bot9,1,0.000000,0,0,26,26,0.346426,3.225163,0.000000
27,bot0,1,0.000000,0,0,27,27,-0.543784,3.227510,0.000000
27,bot1,1,0.000000,0,0,27,27,0.231275,3.681551,0.000000
27,bot2,1,0.018000,0,0,27,27,0.416424,4.049292,0.000000
27,bot3,1,0.000000,0,0,27,27,-0.184757,3.214772,0.000000
27,bot4,1,0.000000,0,0,27,27,-0.842444,3.671349,0.000000
27,bot5,1,0.000000,0,0,27,27,-0.173230,3.666308,0.000000
27,bot6,1,0.000000,0,0,27,27,0.054411,3.779150,0.000000
27,bot7,1,0.000000,0,0,27,27,0.106021,3.998556,0.000000
27,bot8,1,0.030000,0,0,27,27,-0.192315,3.958395,0.000000
27,bot9,1,0.000000,0,0,27,27,0.347339,3.235025,0.000000
28,bot0,1,0.001000,0,0,28,28,-0.538587,3.235955,0.000000
28,bot1,1,0.000000,0,0,28,28,0.232354,3.691398,0.000000
28,bot2,1,0.000000,0,0,28,28,0.411506,4.057901,0.000000
28,bot3,1,0.000000,0,0,28,28,-0.182852,3.224493,0.000000
28,bot4,1,0.000000,0,0,28,28,-0.845714,3.680710,0.000000
28,bot5,1,0.000000,0,0,28,28,-0.174754,3.676096,0.000000
28,bot6,1,0.000000,0,0,28,28,0.056938,3.788731,0.000000
28,bot7,1,0.000000,0,0,28,28,0.103484,4.008133,0.000000
28,bot8,1,0.000000,0,0,28,28,-0.190571,3.968146,0.000000
28,bot9,1,0.000000,0,0,28,28,0.348253,3.244888,0.000000
29,bot0,1,0.000000,0,0,29,29,-0.533747,3.244607,0.000000
29,bot1,1,0.000000,0,0,29,29,0.233432,3.701244,0.000000
29,bot2,1,0.000000,0,0,29,29,0.406933,4.066696,0.000000
29,bot3,1,0.031000,0,0,29,29,-0.181090,3.234241,0.000000
29,bot4,1,0.000000,0,0,29,29,-0.848594,3.690196,0.000000
29,bot5,1,0.000000,0,0,29,29,-0.176122,3.685906,0.000000
29,bot6,1,0.000000,0,0,29,29,0.059240,3.798367,0.000000
29,bot7,1,0.000000,0,0,29,29,0.101152,4.017761,0.000000
29,bot8,1,0.000000,0,0,29,29,-0.188826,3.977896,0.000000
29,bot9,1,0.000000,0,0,29,29,0.349166,3.254751,0.000000
30,bot0,1,0.000000,0,0,30,30,-0.529238,3.253435,0.000000
30,bot1,1,0.000000,0,0,30,30,0.234511,3.711090,0.000000
30,bot2,1,0.000000,0,0,30,30,0.402681,4.075648,0.000000
30,bot3,1,0.000000,0,0,30,30,-0.179355,3.243993,0.000000
30,bot4,1,0.000000,0,0,30,30,-0.851115,3.699781,0.000000
30,bot5,1,0.000000,0,0,30,30,-0.177347,3.695735,0.000000
30,bot6,1,0.000000,0,0,30,30,0.061334,3.808050,0.000000
30,bot7,1,0.000000,0,0,30,30,0.099006,4.027432,0.000000
30,bot8,1,0.000000,0,0,30,30,-0.187082,3.987646,0.000000
30,bot9,1,0.000000,0,0,30,30,0.350080,3.264614,0.000000
31,bot0,1,0.000000,0,0,31,31,-0.525038,3.262412,0.000000
31,bot1,1,0.000000,0,0,31,31,0.235590,3.720936,0.000000
31,bot2,1,0.001000,0,0,31,31,0.398727,4.084735,0.000000
31,bot3,1,0.000000,0,0,31,31,-0.177621,3.253745,0.000000
31,bot4,1,0.000000,0,0,31,31,-0.853305,3.709447,0.000000
31,bot5,1,0.000000,0,0,31,31,-0.178544,3.705568,0.000000
31,bot6,1,0.000000,0,0,31,31,0.063239,3.817772,0.000000
31,bot7,1,0.001000,0,0,31,31,0.097032,4.037139,0.000000
31,bot8,1,0.000000,0,0,31,31,-0.185337,3.997397,0.000000
31,bot9,1,0.000000,0,0,31,31,0.350994,3.274477,0.000000
32,bot0,1,0.000000,0,0,32,32,-0.521124,3.271517,0.000000
32,bot1,1,0.000000,0,0,32,32,0.236668,3.730783,0.000000
32,bot2,1,0.000000,0,0,32,32,0.395048,4.093936,0.000000
32,bot3,1,0.000000,0,0,32,32,-0.175887,3.263497,0.000000
32,bot4,1,0.000000,0,0,32,32,-0.855190,3.719176,0.000000
32,bot5,1,0.000000,0,0,32,32,-0.179740,3.715400,0.000000
32,bot6,1,0.000000,0,0,32,32,0.064969,3.827525,0.000000
32,bot7,1,0.000000,0,0,32,32,0.095215,4.046876,0.000000
32,bot8,1,0.000000,0,0,32,32,-0.183592,4.007147,0.000000
32,bot9,1,0.000000,0,0,32,32,0.351907,3.284340,0.000000
33,bot0,1,0.000000,0,0,33,33,-0.517475,3.280730,0.000000
33,bot1,1,0.001000,0,0,33,33,0.237747,3.740629,0.000000
33,bot2,1,0.000000,0,0,33,33,0.391625,4.103234,0.000000
33,bot3,1,0.000000,0,0,33,33,-0.174153,3.273249,0.000000
33,bot4,1,0.001000,0,0,33,33,-0.856795,3.728953,0.000000
33,bot5,1,0.000000,0,0,33,33,-0.180937,3.725233,0.000000
33,bot6,1,0.000000,0,0,33,33,0.066540,3.837306,0.000000
33,bot7,1,0.000000,0,0,33,33,0.093543,4.056639,0.000000
33,bot8,1,0.000000,0,0,33,33,-0.181848,4.016897,0.000000
33,bot9,1,0.000000,0,0,33,33,0.352821,3.294203,0.000000
34,bot0,1,0.001000,0,0,34,34,-0.514071,3.290035,0.000000
34,bot1,1,0.000000,0,0,34,34,0.238825,3.750475,0.000000
34,bot2,1,0.000000,0,0,34,34,0.388436,4.112614,0.000000
34,bot3,1,0.000000,0,0,34,34,-0.172419,3.283002,0.000000
34,bot4,1,0.000000,0,0,34,34,-0.858143,3.738769,0.000000
34,bot5,1,0.000000,0,0,34,34,-0.182133,3.735065,0.000000
34,bot6,1,0.001000,0,0,34,34,0.067964,3.847108,0.000000
34,bot7,1,0.000000,0,0,34,34,0.091897,4.066407,0.000000
34,bot8,1,0.002000,0,0,34,34,-0.180103,4.026648,0.000000
34,bot9,1,0.001000,0,0,34,34,0.353735,3.304066,0.000000
35,bot0,1,0.001000,0,0,35,35,-0.510892,3.299419,0.000000
35,bot1,1,0.001000,0,0,35,35,0.239904,3.760322,0.000000
35,bot2,1,0.001000,0,0,35,35,0.385464,4.122065,0.000000
35,bot3,1,0.001000,0,0,35,35,-0.170685,3.292754,0.000000
35,bot4,1,0.001000,0,0,35,35,-0.859256,3.748613,0.000000
35,bot5,1,0.001000,0,0,35,35,-0.183329,3.744898,0.000000
35,bot6,1,0.001000,0,0,35,35,0.069361,3.856915,0.000000
35,bot7,1,0.001000,0,0,35,35,0.090253,4.076174,0.000000
35,bot8,1,0.000000,0,0,35,35,-0.178358,4.036398,0.000000
35,bot9,1,0.000000,0,0,35,35,0.354648,3.313929,0.000000
36,bot0,1,0.000000,0,0,36,36,-0.507921,3.308870,0.000000
36,bot1,1,0.000000,0,0,36,36,0.240982,3.770168,0.000000
36,bot2,1,0.001000,0,0,36,36,0.382691,4.131575,0.000000
36,bot3,1,0.001000,0,0,36,36,-0.168951,3.302506,0.000000
36,bot4,1,0.001000,0,0,36,36,-0.860153,3.758479,0.000000
36,bot5,1,0.000000,0,0,36,36,-0.184525,3.754730,0.000000
36,bot6,1,0.000000,0,0,36,36,0.070756,3.866721,0.000000
36,bot7,1,0.000000,0,0,36,36,0.088609,4.085942,0.000000
36,bot8,1,0.000000,0,0,36,36,-0.176614,4.046148,0.000000
36,bot9,1,0.000000,0,0,36,36,0.355562,3.323792,0.000000
37,bot0,1,0.000000,0,0,37,37,-0.505140,3.318378,0.000000
37,bot1,1,0.000000,0,0,37,37,0.242061,3.780014,0.000000
37,bot2,1,0.000000,0,0,37,37,0.380101,4.141137,0.000000
37,bot3,1,0.000000,0,0,37,37,-0.167217,3.312259,0.000000
37,bot4,1,0.000000,0,0,37,37,-0.860853,3.768360,0.000000
37,bot5,1,0.000000,0,0,37,37,-0.185721,3.764563,0.000000
37,bot6,1,0.000000,0,0,37,37,0.072152,3.876528,0.000000
37,bot7,1,0.000000,0,0,37,37,0.086964,4.095709,0.000000
37,bot8,1,0.000000,0,0,37,37,-0.174869,4.055899,0.000000
37,bot9,1,0.000000,0,0,37,37,0.356476,3.333655,0.000000
38,bot0,1,0.001000,0,0,38,38,-0.502535,3.327935,0.000000
38,bot1,1,0.000000,0,0,38,38,0.243139,3.789861,0.000000
38,bot2,1,0.000000,0,0,38,38,0.377679,4.150742,0.000000
38,bot3,1,0.000000,0,0,38,38,-0.165483,3.322011,0.000000
38,bot4,1,0.000000,0,0,38,38,-0.861372,3.778253,0.000000
38,bot5,1,0.001000,0,0,38,38,-0.186917,3.774395,0.000000
